assessment_id,predictor_row_key_t,target_row_key_t_plus_1,ticker,target_year,class_label,candidate_id,source_id,block,evidence_id,assessment_status,usability_flag,definition_contract_gap,prediction_cutoff,cutoff_resolvable,g01,g02,g03,g04,g05,g06,g07,g08,failure_reason,reviewer_status
assess_خبهمن_1394_خبهمن_1395_cand_m3_fx_change_official,خبهمن|1394,خبهمن|1395,خبهمن,1395,positive,cand_m3_fx_change_official,src_m3_cbi_macro,M3,ev_src_m3_cbi_macro,UNRESOLVED,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,no_authoritative_official_endpoint_in_frozen_stage125_or_stage124_assets;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_خبهمن_1394_خبهمن_1395_cand_m3_policy_financing_rate,خبهمن|1394,خبهمن|1395,خبهمن,1395,positive,cand_m3_policy_financing_rate,src_m3_cbi_macro,M3,ev_src_m3_cbi_macro,UNRESOLVED,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,no_authoritative_official_endpoint_in_frozen_stage125_or_stage124_assets;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_خبهمن_1394_خبهمن_1395_cand_m4_audit_opinion_type,خبهمن|1394,خبهمن|1395,خبهمن,1395,positive,cand_m4_audit_opinion_type,src_m4_codal_audit,M4,ev_src_m4_codal_audit_cand_m4_audit_opinion_type,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_خبهمن_1394_خبهمن_1395_cand_m4_going_concern_flag,خبهمن|1394,خبهمن|1395,خبهمن,1395,positive,cand_m4_going_concern_flag,src_m4_codal_audit,M4,ev_src_m4_codal_audit_cand_m4_audit_opinion_type,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_خبهمن_1394_خبهمن_1395_cand_m4_audit_lag_days,خبهمن|1394,خبهمن|1395,خبهمن,1395,positive,cand_m4_audit_lag_days,src_m4_codal_audit,M4,ev_src_m4_codal_audit_cand_m4_audit_opinion_type,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_خبهمن_1394_خبهمن_1395_cand_m4_board_size,خبهمن|1394,خبهمن|1395,خبهمن,1395,positive,cand_m4_board_size,src_m4_codal_governance,M4,ev_src_m4_codal_governance_cand_m4_board_size,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_ختوقا_1394_ختوقا_1395_cand_m2_equity_return_window,ختوقا|1394,ختوقا|1395,ختوقا,1395,positive,cand_m2_equity_return_window,src_m2_tsetmc_market,M2,ev_src_m2_tsetmc_market_cand_m2_equity_return_window,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_ختوقا_1394_ختوقا_1395_cand_m2_realized_volatility,ختوقا|1394,ختوقا|1395,ختوقا,1395,positive,cand_m2_realized_volatility,src_m2_tsetmc_market,M2,ev_src_m2_tsetmc_market_cand_m2_equity_return_window,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_ختوقا_1394_ختوقا_1395_cand_m2_amihud_illiquidity,ختوقا|1394,ختوقا|1395,ختوقا,1395,positive,cand_m2_amihud_illiquidity,src_m2_tsetmc_market,M2,ev_src_m2_tsetmc_market_cand_m2_equity_return_window,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_ختوقا_1394_ختوقا_1395_cand_m3_cpi_inflation,ختوقا|1394,ختوقا|1395,ختوقا,1395,positive,cand_m3_cpi_inflation,src_m3_cbi_macro,M3,ev_src_m3_cbi_macro,UNRESOLVED,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,no_authoritative_official_endpoint_in_frozen_stage125_or_stage124_assets;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_ختوقا_1394_ختوقا_1395_cand_m3_fx_change_official,ختوقا|1394,ختوقا|1395,ختوقا,1395,positive,cand_m3_fx_change_official,src_m3_cbi_macro,M3,ev_src_m3_cbi_macro,UNRESOLVED,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,no_authoritative_official_endpoint_in_frozen_stage125_or_stage124_assets;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_ختوقا_1394_ختوقا_1395_cand_m3_policy_financing_rate,ختوقا|1394,ختوقا|1395,ختوقا,1395,positive,cand_m3_policy_financing_rate,src_m3_cbi_macro,M3,ev_src_m3_cbi_macro,UNRESOLVED,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,no_authoritative_official_endpoint_in_frozen_stage125_or_stage124_assets;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_ختوقا_1394_ختوقا_1395_cand_m4_audit_opinion_type,ختوقا|1394,ختوقا|1395,ختوقا,1395,positive,cand_m4_audit_opinion_type,src_m4_codal_audit,M4,ev_src_m4_codal_audit_cand_m4_audit_opinion_type,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_ختوقا_1394_ختوقا_1395_cand_m4_going_concern_flag,ختوقا|1394,ختوقا|1395,ختوقا,1395,positive,cand_m4_going_concern_flag,src_m4_codal_audit,M4,ev_src_m4_codal_audit_cand_m4_audit_opinion_type,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_ختوقا_1394_ختوقا_1395_cand_m4_audit_lag_days,ختوقا|1394,ختوقا|1395,ختوقا,1395,positive,cand_m4_audit_lag_days,src_m4_codal_audit,M4,ev_src_m4_codal_audit_cand_m4_audit_opinion_type,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_ختوقا_1394_ختوقا_1395_cand_m4_board_size,ختوقا|1394,ختوقا|1395,ختوقا,1395,positive,cand_m4_board_size,src_m4_codal_governance,M4,ev_src_m4_codal_governance_cand_m4_board_size,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_خرینگ_1394_خرینگ_1395_cand_m2_equity_return_window,خرینگ|1394,خرینگ|1395,خرینگ,1395,positive,cand_m2_equity_return_window,src_m2_tsetmc_market,M2,ev_src_m2_tsetmc_market_cand_m2_equity_return_window,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_خرینگ_1394_خرینگ_1395_cand_m2_realized_volatility,خرینگ|1394,خرینگ|1395,خرینگ,1395,positive,cand_m2_realized_volatility,src_m2_tsetmc_market,M2,ev_src_m2_tsetmc_market_cand_m2_equity_return_window,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_خرینگ_1394_خرینگ_1395_cand_m2_amihud_illiquidity,خرینگ|1394,خرینگ|1395,خرینگ,1395,positive,cand_m2_amihud_illiquidity,src_m2_tsetmc_market,M2,ev_src_m2_tsetmc_market_cand_m2_equity_return_window,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_خرینگ_1394_خرینگ_1395_cand_m3_cpi_inflation,خرینگ|1394,خرینگ|1395,خرینگ,1395,positive,cand_m3_cpi_inflation,src_m3_cbi_macro,M3,ev_src_m3_cbi_macro,UNRESOLVED,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,no_authoritative_official_endpoint_in_frozen_stage125_or_stage124_assets;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_خرینگ_1394_خرینگ_1395_cand_m3_fx_change_official,خرینگ|1394,خرینگ|1395,خرینگ,1395,positive,cand_m3_fx_change_official,src_m3_cbi_macro,M3,ev_src_m3_cbi_macro,UNRESOLVED,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,no_authoritative_official_endpoint_in_frozen_stage125_or_stage124_assets;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_خرینگ_1394_خرینگ_1395_cand_m3_policy_financing_rate,خرینگ|1394,خرینگ|1395,خرینگ,1395,positive,cand_m3_policy_financing_rate,src_m3_cbi_macro,M3,ev_src_m3_cbi_macro,UNRESOLVED,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,no_authoritative_official_endpoint_in_frozen_stage125_or_stage124_assets;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_خرینگ_1394_خرینگ_1395_cand_m4_audit_opinion_type,خرینگ|1394,خرینگ|1395,خرینگ,1395,positive,cand_m4_audit_opinion_type,src_m4_codal_audit,M4,ev_src_m4_codal_audit_cand_m4_audit_opinion_type,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_خرینگ_1394_خرینگ_1395_cand_m4_going_concern_flag,خرینگ|1394,خرینگ|1395,خرینگ,1395,positive,cand_m4_going_concern_flag,src_m4_codal_audit,M4,ev_src_m4_codal_audit_cand_m4_audit_opinion_type,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_خرینگ_1394_خرینگ_1395_cand_m4_audit_lag_days,خرینگ|1394,خرینگ|1395,خرینگ,1395,positive,cand_m4_audit_lag_days,src_m4_codal_audit,M4,ev_src_m4_codal_audit_cand_m4_audit_opinion_type,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_خرینگ_1394_خرینگ_1395_cand_m4_board_size,خرینگ|1394,خرینگ|1395,خرینگ,1395,positive,cand_m4_board_size,src_m4_codal_governance,M4,ev_src_m4_codal_governance_cand_m4_board_size,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
assess_بالبر_1394_بالبر_1395_cand_m2_equity_return_window,بالبر|1394,بالبر|1395,بالبر,1395,negative,cand_m2_equity_return_window,src_m2_tsetmc_market,M2,ev_src_m2_tsetmc_market_cand_m2_equity_return_window,FAIL,false,feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved,,false,UNRESOLVED,PASS,PASS,UNRESOLVED,FAIL,UNRESOLVED,UNRESOLVED,FAIL,evidence_class=source_origin_probe_not_candidate_or_pair_value;feature_definition_not_uniquely_locked_in_frozen_contracts;accessibility_evidence_only;value_extraction_unresolved;prediction_cutoff_unresolvable_in_part2_audit,automated_not_human_reviewed
